document	spamminess	hamminess	prediction	class
TRAINING/TRAIN_02069.tfidf	0.156059	0.278091	1	1
TRAINING/TRAIN_02070.tfidf	0.172730	0.122728	0	0
TRAINING/TRAIN_02071.tfidf	0.051416	0.083499	1	1
TRAINING/TRAIN_02072.tfidf	0.205596	0.125210	0	0
TRAINING/TRAIN_02073.tfidf	0.071378	0.044376	0	0
TRAINING/TRAIN_02074.tfidf	0.117312	0.170457	1	1
TRAINING/TRAIN_02075.tfidf	0.140740	0.277242	1	1
TRAINING/TRAIN_02076.tfidf	0.129021	0.180359	1	1
TRAINING/TRAIN_02077.tfidf	0.104086	0.062349	0	0
TRAINING/TRAIN_02078.tfidf	0.176184	0.221707	1	1
TRAINING/TRAIN_02079.tfidf	0.178300	0.224075	1	1
TRAINING/TRAIN_02080.tfidf	0.142224	0.166862	1	1
TRAINING/TRAIN_02081.tfidf	0.176927	0.165404	0	1
TRAINING/TRAIN_02082.tfidf	0.283714	0.229539	0	0
TRAINING/TRAIN_02083.tfidf	0.113757	0.064925	0	0
TRAINING/TRAIN_02084.tfidf	0.127463	0.166962	1	1
TRAINING/TRAIN_02085.tfidf	0.096399	0.146521	1	1
TRAINING/TRAIN_02086.tfidf	0.168829	0.227112	1	1
TRAINING/TRAIN_02087.tfidf	0.219284	0.164781	0	0
TRAINING/TRAIN_02088.tfidf	0.214030	0.310085	1	1
TRAINING/TRAIN_02089.tfidf	0.101906	0.129047	1	1
TRAINING/TRAIN_02090.tfidf	0.168489	0.288085	1	1
TRAINING/TRAIN_02091.tfidf	0.157721	0.151494	0	1
TRAINING/TRAIN_02092.tfidf	0.182669	0.245064	1	1
TRAINING/TRAIN_02093.tfidf	0.092509	0.183108	1	1
TRAINING/TRAIN_02094.tfidf	0.134450	0.160776	1	1
TRAINING/TRAIN_02095.tfidf	0.197158	0.326948	1	1
TRAINING/TRAIN_02096.tfidf	0.194757	0.322967	1	1
TRAINING/TRAIN_02097.tfidf	0.113154	0.190454	1	1
TRAINING/TRAIN_02098.tfidf	0.110242	0.171993	1	1
TRAINING/TRAIN_02099.tfidf	0.163504	0.169295	1	0
TRAINING/TRAIN_02100.tfidf	0.213947	0.316279	1	1
TRAINING/TRAIN_02101.tfidf	0.262308	0.281995	1	0
TRAINING/TRAIN_02102.tfidf	0.111661	0.176524	1	1
TRAINING/TRAIN_02103.tfidf	0.119625	0.182246	1	1
TRAINING/TRAIN_02104.tfidf	0.301643	0.365801	1	1
TRAINING/TRAIN_02105.tfidf	0.098495	0.119665	1	1
TRAINING/TRAIN_02106.tfidf	0.255701	0.270804	1	1
TRAINING/TRAIN_02107.tfidf	0.181343	0.255993	1	1
TRAINING/TRAIN_02108.tfidf	0.049809	0.078554	1	1
TRAINING/TRAIN_02109.tfidf	0.193446	0.151233	0	0
TRAINING/TRAIN_02110.tfidf	0.168743	0.196109	1	1
TRAINING/TRAIN_02111.tfidf	0.077677	0.079977	1	0
TRAINING/TRAIN_02112.tfidf	0.091063	0.233959	1	1
TRAINING/TRAIN_02113.tfidf	0.133821	0.175458	1	1
TRAINING/TRAIN_02114.tfidf	0.000258	0.000000	0	0
TRAINING/TRAIN_02115.tfidf	0.204105	0.175239	0	0
TRAINING/TRAIN_02116.tfidf	0.162258	0.088910	0	0
TRAINING/TRAIN_02117.tfidf	0.223015	0.217268	0	1
TRAINING/TRAIN_02118.tfidf	0.150980	0.121452	0	0
TRAINING/TRAIN_02119.tfidf	0.160267	0.169242	1	1
TRAINING/TRAIN_02120.tfidf	0.188944	0.330605	1	1
TRAINING/TRAIN_02121.tfidf	0.131604	0.169828	1	1
TRAINING/TRAIN_02122.tfidf	0.180068	0.313194	1	1
TRAINING/TRAIN_02123.tfidf	0.188004	0.281891	1	1
TRAINING/TRAIN_02124.tfidf	0.075943	0.212445	1	1
TRAINING/TRAIN_02125.tfidf	0.235580	0.214406	0	0
TRAINING/TRAIN_02126.tfidf	0.086200	0.213747	1	1
TRAINING/TRAIN_02127.tfidf	0.116026	0.235933	1	1
TRAINING/TRAIN_02128.tfidf	0.150823	0.081388	0	0
TRAINING/TRAIN_02129.tfidf	0.145179	0.226426	1	1
TRAINING/TRAIN_02130.tfidf	0.074682	0.099548	1	1
TRAINING/TRAIN_02131.tfidf	0.060640	0.080773	1	1
TRAINING/TRAIN_02132.tfidf	0.079778	0.059299	0	0
TRAINING/TRAIN_02133.tfidf	0.200890	0.277384	1	1
TRAINING/TRAIN_02134.tfidf	0.149372	0.238685	1	1
TRAINING/TRAIN_02135.tfidf	0.131767	0.182546	1	1
TRAINING/TRAIN_02136.tfidf	0.139357	0.198088	1	1
TRAINING/TRAIN_02137.tfidf	0.118118	0.205222	1	1
TRAINING/TRAIN_02138.tfidf	0.136894	0.311748	1	1
TRAINING/TRAIN_02139.tfidf	0.260164	0.360330	1	1
TRAINING/TRAIN_02140.tfidf	0.101379	0.245193	1	1
TRAINING/TRAIN_02141.tfidf	0.114845	0.235292	1	1
TRAINING/TRAIN_02142.tfidf	0.089006	0.135049	1	1
TRAINING/TRAIN_02143.tfidf	0.226453	0.376422	1	1
TRAINING/TRAIN_02144.tfidf	0.064503	0.079612	1	1
TRAINING/TRAIN_02145.tfidf	0.036998	0.032056	0	0
TRAINING/TRAIN_02146.tfidf	0.173820	0.324804	1	1
TRAINING/TRAIN_02147.tfidf	0.166161	0.221885	1	1
TRAINING/TRAIN_02148.tfidf	0.142397	0.245743	1	1
TRAINING/TRAIN_02149.tfidf	0.223181	0.253228	1	1
TRAINING/TRAIN_02150.tfidf	0.098495	0.119665	1	1
TRAINING/TRAIN_02151.tfidf	0.312802	0.394764	1	1
TRAINING/TRAIN_02152.tfidf	0.203240	0.156297	0	0
TRAINING/TRAIN_02153.tfidf	0.200940	0.296945	1	1
TRAINING/TRAIN_02154.tfidf	0.144182	0.148148	1	1
TRAINING/TRAIN_02155.tfidf	0.087129	0.247521	1	1
TRAINING/TRAIN_02156.tfidf	0.155227	0.238219	1	1
TRAINING/TRAIN_02157.tfidf	0.135923	0.095645	0	0
TRAINING/TRAIN_02158.tfidf	0.103404	0.232105	1	1
TRAINING/TRAIN_02159.tfidf	0.104141	0.158383	1	1
TRAINING/TRAIN_02160.tfidf	0.214584	0.318252	1	1
TRAINING/TRAIN_02161.tfidf	0.155738	0.170879	1	1
TRAINING/TRAIN_02162.tfidf	0.068901	0.067214	0	1
TRAINING/TRAIN_02163.tfidf	0.204328	0.133068	0	0
TRAINING/TRAIN_02164.tfidf	0.214505	0.172269	0	0
TRAINING/TRAIN_02165.tfidf	0.183669	0.187453	1	1
TRAINING/TRAIN_02166.tfidf	0.161160	0.200391	1	1
TRAINING/TRAIN_02167.tfidf	0.084537	0.101534	1	1
TRAINING/TRAIN_02168.tfidf	0.159096	0.309157	1	1
TRAINING/TRAIN_02169.tfidf	0.112578	0.149787	1	1
TRAINING/TRAIN_02170.tfidf	0.160182	0.286487	1	1
TRAINING/TRAIN_02171.tfidf	0.170542	0.262433	1	1
TRAINING/TRAIN_02172.tfidf	0.013195	0.012610	0	0
TRAINING/TRAIN_02173.tfidf	0.192867	0.322132	1	1
TRAINING/TRAIN_02174.tfidf	0.099422	0.213963	1	1
TRAINING/TRAIN_02175.tfidf	0.224004	0.376519	1	1
TRAINING/TRAIN_02176.tfidf	0.108098	0.142806	1	1
TRAINING/TRAIN_02177.tfidf	0.081344	0.124267	1	1
TRAINING/TRAIN_02178.tfidf	0.237141	0.370323	1	1
TRAINING/TRAIN_02179.tfidf	0.092097	0.149705	1	1
TRAINING/TRAIN_02180.tfidf	0.177259	0.335155	1	1
TRAINING/TRAIN_02181.tfidf	0.168129	0.236939	1	1
TRAINING/TRAIN_02182.tfidf	0.136744	0.233842	1	1
TRAINING/TRAIN_02183.tfidf	0.158273	0.209044	1	1
TRAINING/TRAIN_02184.tfidf	0.153474	0.203444	1	1
TRAINING/TRAIN_02185.tfidf	0.219701	0.350408	1	1
TRAINING/TRAIN_02186.tfidf	0.200767	0.141789	0	0
TRAINING/TRAIN_02187.tfidf	0.092048	0.116834	1	1
TRAINING/TRAIN_02188.tfidf	0.116811	0.182326	1	1
TRAINING/TRAIN_02189.tfidf	0.107639	0.164987	1	1
TRAINING/TRAIN_02190.tfidf	0.190988	0.347726	1	1
TRAINING/TRAIN_02191.tfidf	0.086423	0.138880	1	1
TRAINING/TRAIN_02192.tfidf	0.162964	0.186017	1	1
TRAINING/TRAIN_02193.tfidf	0.153767	0.242903	1	1
TRAINING/TRAIN_02194.tfidf	0.080807	0.158925	1	1
TRAINING/TRAIN_02195.tfidf	0.200077	0.215187	1	0
TRAINING/TRAIN_02196.tfidf	0.074010	0.045865	0	0
TRAINING/TRAIN_02197.tfidf	0.137732	0.172744	1	1
TRAINING/TRAIN_02198.tfidf	0.226226	0.192636	0	0
TRAINING/TRAIN_02199.tfidf	0.200719	0.158499	0	0
TRAINING/TRAIN_02200.tfidf	0.313468	0.286358	0	0
TRAINING/TRAIN_02201.tfidf	0.178405	0.220299	1	1
TRAINING/TRAIN_02202.tfidf	0.282235	0.263940	0	0
TRAINING/TRAIN_02203.tfidf	0.207004	0.231637	1	1
TRAINING/TRAIN_02204.tfidf	0.111755	0.173364	1	1
TRAINING/TRAIN_02205.tfidf	0.147040	0.163507	1	1
TRAINING/TRAIN_02206.tfidf	0.142968	0.107862	0	0
TRAINING/TRAIN_02207.tfidf	0.160129	0.136793	0	0
TRAINING/TRAIN_02208.tfidf	0.200502	0.272357	1	1
TRAINING/TRAIN_02209.tfidf	0.105769	0.245983	1	1
TRAINING/TRAIN_02210.tfidf	0.089751	0.059323	0	0
TRAINING/TRAIN_02211.tfidf	0.129640	0.180053	1	1
TRAINING/TRAIN_02212.tfidf	0.069100	0.068570	0	0
TRAINING/TRAIN_02213.tfidf	0.124021	0.214528	1	1
TRAINING/TRAIN_02214.tfidf	0.124389	0.090222	0	0
TRAINING/TRAIN_02215.tfidf	0.123850	0.195900	1	1
TRAINING/TRAIN_02216.tfidf	0.071170	0.110838	1	1
TRAINING/TRAIN_02217.tfidf	0.087980	0.122154	1	1
TRAINING/TRAIN_02218.tfidf	0.159040	0.181656	1	1
TRAINING/TRAIN_02219.tfidf	0.116924	0.254260	1	1
TRAINING/TRAIN_02220.tfidf	0.000258	0.000000	0	0
TRAINING/TRAIN_02221.tfidf	0.112156	0.062194	0	0
TRAINING/TRAIN_02222.tfidf	0.120633	0.185745	1	1
TRAINING/TRAIN_02223.tfidf	0.198042	0.291769	1	1
TRAINING/TRAIN_02224.tfidf	0.219039	0.306258	1	1
TRAINING/TRAIN_02225.tfidf	0.167825	0.145169	0	0
TRAINING/TRAIN_02226.tfidf	0.144948	0.227720	1	1
TRAINING/TRAIN_02227.tfidf	0.106018	0.171486	1	1
TRAINING/TRAIN_02228.tfidf	0.137855	0.123239	0	0
TRAINING/TRAIN_02229.tfidf	0.103324	0.140715	1	1
TRAINING/TRAIN_02230.tfidf	0.185037	0.271905	1	1
TRAINING/TRAIN_02231.tfidf	0.174457	0.326984	1	1
TRAINING/TRAIN_02232.tfidf	0.152903	0.233046	1	1
TRAINING/TRAIN_02233.tfidf	0.221706	0.320931	1	1
TRAINING/TRAIN_02234.tfidf	0.097905	0.219206	1	1
TRAINING/TRAIN_02235.tfidf	0.077557	0.146814	1	1
TRAINING/TRAIN_02236.tfidf	0.239800	0.204313	0	0
TRAINING/TRAIN_02237.tfidf	0.191118	0.122941	0	0
TRAINING/TRAIN_02238.tfidf	0.112743	0.133242	1	1
TRAINING/TRAIN_02239.tfidf	0.159758	0.340169	1	1
TRAINING/TRAIN_02240.tfidf	0.135848	0.107552	0	0
TRAINING/TRAIN_02241.tfidf	0.059491	0.090285	1	1
TRAINING/TRAIN_02242.tfidf	0.099385	0.161125	1	1
TRAINING/TRAIN_02243.tfidf	0.139366	0.124621	0	0
TRAINING/TRAIN_02244.tfidf	0.147628	0.173735	1	1
TRAINING/TRAIN_02245.tfidf	0.139201	0.266854	1	1
TRAINING/TRAIN_02246.tfidf	0.129619	0.149834	1	1
TRAINING/TRAIN_02247.tfidf	0.193809	0.293501	1	1
TRAINING/TRAIN_02248.tfidf	0.127803	0.196302	1	1
TRAINING/TRAIN_02249.tfidf	0.122790	0.235897	1	1
TRAINING/TRAIN_02250.tfidf	0.165012	0.270247	1	1
TRAINING/TRAIN_02251.tfidf	0.287913	0.257486	0	0
TRAINING/TRAIN_02252.tfidf	0.132675	0.139428	1	1
TRAINING/TRAIN_02253.tfidf	0.187069	0.243973	1	1
TRAINING/TRAIN_02254.tfidf	0.174039	0.283104	1	1
TRAINING/TRAIN_02255.tfidf	0.162227	0.136164	0	0
TRAINING/TRAIN_02256.tfidf	0.113907	0.150556	1	1
TRAINING/TRAIN_02257.tfidf	0.270097	0.279198	1	1
TRAINING/TRAIN_02258.tfidf	0.184638	0.158702	0	0
TRAINING/TRAIN_02259.tfidf	0.171099	0.254240	1	1
TRAINING/TRAIN_02260.tfidf	0.099366	0.171806	1	1
TRAINING/TRAIN_02261.tfidf	0.126347	0.275784	1	1
TRAINING/TRAIN_02262.tfidf	0.119039	0.175482	1	1
TRAINING/TRAIN_02263.tfidf	0.249086	0.212207	0	0
TRAINING/TRAIN_02264.tfidf	0.036998	0.032056	0	0
TRAINING/TRAIN_02265.tfidf	0.105553	0.162902	1	1
TRAINING/TRAIN_02266.tfidf	0.136391	0.088038	0	0
TRAINING/TRAIN_02267.tfidf	0.159025	0.216021	1	1
TRAINING/TRAIN_02268.tfidf	0.169570	0.243081	1	1
TRAINING/TRAIN_02269.tfidf	0.111166	0.183235	1	1
TRAINING/TRAIN_02270.tfidf	0.160411	0.227542	1	1
TRAINING/TRAIN_02271.tfidf	0.057075	0.124493	1	1
TRAINING/TRAIN_02272.tfidf	0.166450	0.198095	1	1
TRAINING/TRAIN_02273.tfidf	0.226437	0.179949	0	0
TRAINING/TRAIN_02274.tfidf	0.048211	0.079309	1	1
TRAINING/TRAIN_02275.tfidf	0.062431	0.114652	1	1
TRAINING/TRAIN_02276.tfidf	0.102575	0.034400	0	0
TRAINING/TRAIN_02277.tfidf	0.101367	0.058401	0	0
TRAINING/TRAIN_02278.tfidf	0.194801	0.302906	1	1
TRAINING/TRAIN_02279.tfidf	0.140985	0.268697	1	1
TRAINING/TRAIN_02280.tfidf	0.130543	0.167722	1	1
TRAINING/TRAIN_02281.tfidf	0.201109	0.179296	0	0
TRAINING/TRAIN_02282.tfidf	0.000258	0.000000	0	0
TRAINING/TRAIN_02283.tfidf	0.060908	0.036786	0	0
TRAINING/TRAIN_02284.tfidf	0.248219	0.209486	0	0
TRAINING/TRAIN_02285.tfidf	0.165491	0.221649	1	1
TRAINING/TRAIN_02286.tfidf	0.236454	0.287100	1	1
TRAINING/TRAIN_02287.tfidf	0.143584	0.238058	1	1
TRAINING/TRAIN_02288.tfidf	0.151623	0.096317	0	0
TRAINING/TRAIN_02289.tfidf	0.167587	0.277174	1	1
TRAINING/TRAIN_02290.tfidf	0.206026	0.267669	1	1
TRAINING/TRAIN_02291.tfidf	0.230414	0.385866	1	1
TRAINING/TRAIN_02292.tfidf	0.129617	0.268845	1	1
TRAINING/TRAIN_02293.tfidf	0.207163	0.166809	0	0
TRAINING/TRAIN_02294.tfidf	0.371125	0.383077	1	0
TRAINING/TRAIN_02295.tfidf	0.150773	0.296207	1	1
TRAINING/TRAIN_02296.tfidf	0.210411	0.264221	1	1
TRAINING/TRAIN_02297.tfidf	0.311181	0.313552	1	0
TRAINING/TRAIN_02298.tfidf	0.148883	0.299378	1	1
TRAINING/TRAIN_02299.tfidf	0.041206	0.083922	1	1
TRAINING/TRAIN_02300.tfidf	0.210248	0.149575	0	0
TRAINING/TRAIN_02301.tfidf	0.199282	0.319877	1	1
TRAINING/TRAIN_02302.tfidf	0.289284	0.253662	0	0
TRAINING/TRAIN_02303.tfidf	0.122256	0.216794	1	1
TRAINING/TRAIN_02304.tfidf	0.206755	0.322577	1	1
TRAINING/TRAIN_02305.tfidf	0.146886	0.316181	1	1
TRAINING/TRAIN_02306.tfidf	0.067171	0.087008	1	1
TRAINING/TRAIN_02307.tfidf	0.168987	0.162086	0	0
TRAINING/TRAIN_02308.tfidf	0.114731	0.253416	1	1
TRAINING/TRAIN_02309.tfidf	0.069546	0.099904	1	1
TRAINING/TRAIN_02310.tfidf	0.289899	0.317515	1	1
TRAINING/TRAIN_02311.tfidf	0.162835	0.128899	0	0
TRAINING/TRAIN_02312.tfidf	0.361603	0.443049	1	1
TRAINING/TRAIN_02313.tfidf	0.173798	0.221609	1	1
TRAINING/TRAIN_02314.tfidf	0.209173	0.317412	1	1
TRAINING/TRAIN_02315.tfidf	0.098707	0.129701	1	1
TRAINING/TRAIN_02316.tfidf	0.134968	0.061642	0	0
TRAINING/TRAIN_02317.tfidf	0.088214	0.064752	0	0
TRAINING/TRAIN_02318.tfidf	0.152459	0.310894	1	1
TRAINING/TRAIN_02319.tfidf	0.165393	0.209742	1	1
TRAINING/TRAIN_02320.tfidf	0.091328	0.134389	1	1
TRAINING/TRAIN_02321.tfidf	0.141051	0.208018	1	1
TRAINING/TRAIN_02322.tfidf	0.192030	0.155456	0	0
TRAINING/TRAIN_02323.tfidf	0.077803	0.158701	1	1
TRAINING/TRAIN_02324.tfidf	0.085968	0.117764	1	1
TRAINING/TRAIN_02325.tfidf	0.178839	0.125628	0	0
TRAINING/TRAIN_02326.tfidf	0.211778	0.352962	1	1
TRAINING/TRAIN_02327.tfidf	0.161825	0.238906	1	1
TRAINING/TRAIN_02328.tfidf	0.151623	0.096317	0	0
TRAINING/TRAIN_02329.tfidf	0.165882	0.251700	1	1
TRAINING/TRAIN_02330.tfidf	0.097499	0.135669	1	1
TRAINING/TRAIN_02331.tfidf	0.149809	0.302458	1	1
TRAINING/TRAIN_02332.tfidf	0.159179	0.248513	1	1
TRAINING/TRAIN_02333.tfidf	0.067992	0.049922	0	0
TRAINING/TRAIN_02334.tfidf	0.427929	0.415031	0	0
TRAINING/TRAIN_02335.tfidf	0.105231	0.210271	1	1
TRAINING/TRAIN_02336.tfidf	0.203796	0.186696	0	0
TRAINING/TRAIN_02337.tfidf	0.089750	0.183225	1	1
TRAINING/TRAIN_02338.tfidf	0.078716	0.092929	1	1
TRAINING/TRAIN_02339.tfidf	0.155235	0.261313	1	1
TRAINING/TRAIN_02340.tfidf	0.145747	0.123129	0	0
TRAINING/TRAIN_02341.tfidf	0.166978	0.205885	1	1
TRAINING/TRAIN_02342.tfidf	0.128768	0.237896	1	1
TRAINING/TRAIN_02343.tfidf	0.054637	0.105144	1	1
TRAINING/TRAIN_02344.tfidf	0.138168	0.210587	1	1
TRAINING/TRAIN_02345.tfidf	0.142066	0.253275	1	1
TRAINING/TRAIN_02346.tfidf	0.132554	0.096848	0	0
TRAINING/TRAIN_02347.tfidf	0.192887	0.127801	0	0
TRAINING/TRAIN_02348.tfidf	0.164367	0.145469	0	0
TRAINING/TRAIN_02349.tfidf	0.168599	0.269634	1	1
TRAINING/TRAIN_02350.tfidf	0.090171	0.106211	1	1
TRAINING/TRAIN_02351.tfidf	0.166772	0.235583	1	1
TRAINING/TRAIN_02352.tfidf	0.159696	0.254024	1	1
TRAINING/TRAIN_02353.tfidf	0.166403	0.286129	1	1
TRAINING/TRAIN_02354.tfidf	0.086456	0.139280	1	1
TRAINING/TRAIN_02355.tfidf	0.124836	0.155558	1	1
TRAINING/TRAIN_02356.tfidf	0.111450	0.128363	1	1
TRAINING/TRAIN_02357.tfidf	0.122992	0.133605	1	1
TRAINING/TRAIN_02358.tfidf	0.015775	0.012679	0	0
TRAINING/TRAIN_02359.tfidf	0.207949	0.289028	1	1
TRAINING/TRAIN_02360.tfidf	0.067703	0.123168	1	1
TRAINING/TRAIN_02361.tfidf	0.232206	0.311298	1	1
TRAINING/TRAIN_02362.tfidf	0.124881	0.177125	1	1
TRAINING/TRAIN_02363.tfidf	0.005126	0.003769	0	0
TRAINING/TRAIN_02364.tfidf	0.000000	0.000000	0	0
TRAINING/TRAIN_02365.tfidf	0.147838	0.290843	1	1
TRAINING/TRAIN_02366.tfidf	0.138229	0.257714	1	1
TRAINING/TRAIN_02367.tfidf	0.056774	0.056802	1	0
TRAINING/TRAIN_02368.tfidf	0.097316	0.056919	0	0
TRAINING/TRAIN_02369.tfidf	0.076292	0.080749	1	1
TRAINING/TRAIN_02370.tfidf	0.152903	0.233046	1	1
TRAINING/TRAIN_02371.tfidf	0.061084	0.042922	0	0
TRAINING/TRAIN_02372.tfidf	0.131898	0.103292	0	0
TRAINING/TRAIN_02373.tfidf	0.208907	0.158140	0	0
TRAINING/TRAIN_02374.tfidf	0.130634	0.242595	1	1
TRAINING/TRAIN_02375.tfidf	0.138459	0.161286	1	1
TRAINING/TRAIN_02376.tfidf	0.222224	0.294029	1	1
TRAINING/TRAIN_02377.tfidf	0.202169	0.269296	1	1
TRAINING/TRAIN_02378.tfidf	0.108767	0.237468	1	1
TRAINING/TRAIN_02379.tfidf	0.103017	0.064858	0	0
TRAINING/TRAIN_02380.tfidf	0.048165	0.066135	1	1
TRAINING/TRAIN_02381.tfidf	0.112092	0.182109	1	1
TRAINING/TRAIN_02382.tfidf	0.233487	0.292711	1	1
TRAINING/TRAIN_02383.tfidf	0.089622	0.128707	1	1
TRAINING/TRAIN_02384.tfidf	0.215507	0.212694	0	1
TRAINING/TRAIN_02385.tfidf	0.194595	0.269320	1	1
TRAINING/TRAIN_02386.tfidf	0.130727	0.219783	1	1
TRAINING/TRAIN_02387.tfidf	0.137679	0.180614	1	1
TRAINING/TRAIN_02388.tfidf	0.111082	0.163768	1	1
TRAINING/TRAIN_02389.tfidf	0.159577	0.244021	1	1
TRAINING/TRAIN_02390.tfidf	0.160431	0.117649	0	0
TRAINING/TRAIN_02391.tfidf	0.149655	0.184999	1	1
TRAINING/TRAIN_02392.tfidf	0.204145	0.132794	0	0
TRAINING/TRAIN_02393.tfidf	0.155989	0.263947	1	1
TRAINING/TRAIN_02394.tfidf	0.000000	0.000000	0	1
TRAINING/TRAIN_02395.tfidf	0.114258	0.085956	0	0
TRAINING/TRAIN_02396.tfidf	0.158910	0.276301	1	1
TRAINING/TRAIN_02397.tfidf	0.219182	0.301334	1	1
TRAINING/TRAIN_02398.tfidf	0.133650	0.178934	1	1
TRAINING/TRAIN_02399.tfidf	0.208969	0.302484	1	1
TRAINING/TRAIN_02400.tfidf	0.034131	0.013164	0	0
TRAINING/TRAIN_02401.tfidf	0.133118	0.219027	1	1
TRAINING/TRAIN_02402.tfidf	0.033424	0.019842	0	0
TRAINING/TRAIN_02403.tfidf	0.085705	0.114184	1	0
TRAINING/TRAIN_02404.tfidf	0.151716	0.238366	1	1
TRAINING/TRAIN_02405.tfidf	0.113384	0.283370	1	1
TRAINING/TRAIN_02406.tfidf	0.135652	0.213628	1	1
TRAINING/TRAIN_02407.tfidf	0.138943	0.255124	1	1
TRAINING/TRAIN_02408.tfidf	0.061022	0.041861	0	0
TRAINING/TRAIN_02409.tfidf	0.068143	0.090757	1	1
TRAINING/TRAIN_02410.tfidf	0.118604	0.073074	0	0
TRAINING/TRAIN_02411.tfidf	0.118447	0.293468	1	1
TRAINING/TRAIN_02412.tfidf	0.083421	0.072688	0	0
TRAINING/TRAIN_02413.tfidf	0.117785	0.087762	0	0
TRAINING/TRAIN_02414.tfidf	0.064790	0.098211	1	1
TRAINING/TRAIN_02415.tfidf	0.179721	0.270398	1	1
TRAINING/TRAIN_02416.tfidf	0.232115	0.279862	1	1
TRAINING/TRAIN_02417.tfidf	0.080149	0.125612	1	1
TRAINING/TRAIN_02418.tfidf	0.207836	0.296851	1	1
TRAINING/TRAIN_02419.tfidf	0.203065	0.132382	0	0
TRAINING/TRAIN_02420.tfidf	0.231180	0.209168	0	0
TRAINING/TRAIN_02421.tfidf	0.208363	0.299385	1	1
TRAINING/TRAIN_02422.tfidf	0.193296	0.108014	0	0
TRAINING/TRAIN_02423.tfidf	0.069170	0.112077	1	1
TRAINING/TRAIN_02424.tfidf	0.112350	0.196396	1	1
TRAINING/TRAIN_02425.tfidf	0.237728	0.262923	1	0
TRAINING/TRAIN_02426.tfidf	0.106993	0.147876	1	1
TRAINING/TRAIN_02427.tfidf	0.264416	0.393223	1	1
TRAINING/TRAIN_02428.tfidf	0.113394	0.155168	1	1
TRAINING/TRAIN_02429.tfidf	0.134968	0.061642	0	0
TRAINING/TRAIN_02430.tfidf	0.173188	0.224996	1	1
TRAINING/TRAIN_02431.tfidf	0.163755	0.232963	1	1
TRAINING/TRAIN_02432.tfidf	0.050946	0.037442	0	0
TRAINING/TRAIN_02433.tfidf	0.101937	0.170220	1	1
TRAINING/TRAIN_02434.tfidf	0.125068	0.153892	1	0
TRAINING/TRAIN_02435.tfidf	0.084724	0.209055	1	1
TRAINING/TRAIN_02436.tfidf	0.068513	0.113566	1	1
TRAINING/TRAIN_02437.tfidf	0.165106	0.126892	0	0
TRAINING/TRAIN_02438.tfidf	0.139205	0.196010	1	1
TRAINING/TRAIN_02439.tfidf	0.161292	0.068769	0	0
TRAINING/TRAIN_02440.tfidf	0.069436	0.104598	1	1
TRAINING/TRAIN_02441.tfidf	0.142567	0.106618	0	0
TRAINING/TRAIN_02442.tfidf	0.121932	0.089372	0	0
TRAINING/TRAIN_02443.tfidf	0.229293	0.318245	1	1
TRAINING/TRAIN_02444.tfidf	0.183898	0.242097	1	1
TRAINING/TRAIN_02445.tfidf	0.123046	0.096692	0	0
TRAINING/TRAIN_02446.tfidf	0.170940	0.145226	0	0
TRAINING/TRAIN_02447.tfidf	0.150767	0.184423	1	1
TRAINING/TRAIN_02448.tfidf	0.060781	0.094817	1	1
TRAINING/TRAIN_02449.tfidf	0.126887	0.230106	1	1
TRAINING/TRAIN_02450.tfidf	0.173444	0.263420	1	1
TRAINING/TRAIN_02451.tfidf	0.084634	0.183444	1	1
TRAINING/TRAIN_02452.tfidf	0.171569	0.261720	1	1
TRAINING/TRAIN_02453.tfidf	0.032101	0.039400	1	0
TRAINING/TRAIN_02454.tfidf	0.150373	0.234703	1	1
TRAINING/TRAIN_02455.tfidf	0.191947	0.187410	0	1
TRAINING/TRAIN_02456.tfidf	0.195743	0.308869	1	1
TRAINING/TRAIN_02457.tfidf	0.129532	0.087185	0	0
TRAINING/TRAIN_02458.tfidf	0.177218	0.241308	1	1
TRAINING/TRAIN_02459.tfidf	0.166909	0.266924	1	1
TRAINING/TRAIN_02460.tfidf	0.253712	0.294338	1	1
TRAINING/TRAIN_02461.tfidf	0.110159	0.132428	1	1
TRAINING/TRAIN_02462.tfidf	0.067529	0.102791	1	1
TRAINING/TRAIN_02463.tfidf	0.192887	0.127801	0	0
TRAINING/TRAIN_02464.tfidf	0.159758	0.142584	0	0
TRAINING/TRAIN_02465.tfidf	0.149478	0.311230	1	1
TRAINING/TRAIN_02466.tfidf	0.120021	0.166115	1	1
TRAINING/TRAIN_02467.tfidf	0.195773	0.172338	0	0
TRAINING/TRAIN_02468.tfidf	0.049720	0.027002	0	0
TRAINING/TRAIN_02469.tfidf	0.180672	0.335130	1	1
TRAINING/TRAIN_02470.tfidf	0.034545	0.013219	0	0
TRAINING/TRAIN_02471.tfidf	0.067648	0.086255	1	1
TRAINING/TRAIN_02472.tfidf	0.160731	0.136426	0	0
TRAINING/TRAIN_02473.tfidf	0.112108	0.146918	1	1
TRAINING/TRAIN_02474.tfidf	0.240183	0.376183	1	1
TRAINING/TRAIN_02475.tfidf	0.097019	0.130789	1	1
TRAINING/TRAIN_02476.tfidf	0.122416	0.203484	1	1
TRAINING/TRAIN_02477.tfidf	0.093588	0.147567	1	1
TRAINING/TRAIN_02478.tfidf	0.126106	0.269112	1	1
TRAINING/TRAIN_02479.tfidf	0.025720	0.025096	0	0
